SubNo,TrialNo,Mapping,State,Resp,Acc,Reward,Balance,ReactionTime,UncerCond,RewardedOrNot
11,119,0,0,0,1,10,700,633,SU,1
11,120,0,1,1,1,10,710,950,SU,1
11,121,0,0,0,1,10,720,600,SU,1
11,122,0,0,0,1,10,730,1133,SU,1
11,123,0,1,1,1,10,740,750,SU,1
11,124,0,0,0,1,10,750,1033,SU,1
11,125,0,1,1,1,10,760,966,SU,1
11,126,0,0,1,0,0,760,766,SU,0
11,127,0,0,0,1,10,770,583,SU,1
11,128,0,0,0,1,10,780,583,SU,1
11,129,0,0,0,1,10,790,516,SU,1
11,130,0,1,1,1,10,800,566,SU,1
11,131,0,1,1,1,10,810,750,SU,1
11,132,0,1,0,0,0,810,566,SU,0
11,133,0,1,0,0,0,810,633,SU,0
11,134,0,1,1,1,10,820,883,SU,1
11,135,0,1,1,1,10,830,633,SU,1
11,136,0,0,0,1,10,840,816,SU,1
11,137,0,1,1,1,10,850,666,SU,1
11,138,0,0,0,1,10,860,766,SU,1
11,139,0,1,1,1,10,870,666,SU,1
11,140,0,1,0,0,0,870,733,SU,0
11,141,0,1,0,0,0,870,533,SU,0
11,142,0,1,1,1,10,880,600,SU,1
11,143,0,0,1,0,0,880,666,SU,0
11,144,0,1,0,0,0,880,766,SU,0
11,145,0,1,1,1,10,890,533,SU,1
11,146,0,1,1,1,10,900,766,SU,1
11,147,0,1,1,1,10,910,566,SU,1
11,148,0,1,1,1,10,920,883,SU,1
11,149,0,1,0,0,0,920,550,SU,0
11,150,0,1,0,0,0,920,717,SU,0
11,151,0,0,1,0,0,920,800,SU,0
11,152,0,0,0,1,10,930,617,SU,1
11,153,0,0,0,1,10,940,500,SU,1
11,154,0,1,0,0,0,940,733,SU,0
11,155,0,1,0,0,0,940,633,SU,0
11,156,0,0,1,0,0,940,566,SU,0
11,157,0,1,1,1,10,950,616,SU,1
11,158,0,0,0,1,10,960,683,SU,1
11,159,0,1,1,1,10,970,550,SU,1
11,160,0,1,0,0,0,970,1500,SU,0
11,161,0,0,1,0,0,970,550,SU,0
11,162,0,0,0,1,10,980,550,SU,1
11,163,0,1,0,0,0,980,633,SU,0
11,164,0,0,0,1,10,990,616,SU,1
11,165,0,0,0,1,10,1000,733,SU,1
11,166,0,0,0,1,10,1010,583,SU,1
11,167,0,1,0,0,0,1010,566,SU,0
11,168,0,1,1,1,10,1020,750,SU,1
11,169,0,1,1,1,10,1030,783,SU,1
11,170,0,0,1,0,0,1030,650,SU,0
11,171,0,1,0,0,0,1030,783,SU,0
11,172,0,1,1,1,10,1040,633,SU,1
11,173,0,1,1,1,10,1050,733,SU,1
11,174,0,0,1,0,0,1050,616,SU,0
11,175,0,0,0,1,10,1060,583,SU,1
11,176,0,1,0,0,0,1060,900,SU,0
11,177,0,0,0,1,10,1070,550,SU,1
11,178,0,0,1,0,0,1070,700,SU,0
11,179,0,1,1,1,10,1080,800,SU,1
11,180,0,1,1,1,10,1090,1033,SU,1
11,181,0,0,0,1,10,1100,583,SU,1
11,182,0,0,1,0,0,1100,816,SU,0
11,183,0,0,0,1,10,1110,666,SU,1
11,184,0,1,1,1,10,1120,1116,SU,1
11,185,0,1,1,1,10,1130,650,SU,1
11,186,0,0,0,1,10,1140,583,SU,1
11,187,0,0,1,0,0,1140,700,SU,0
11,188,0,0,1,0,0,1140,600,SU,0
11,189,0,0,0,1,10,1150,600,SU,1
11,190,0,0,0,1,10,1160,750,SU,1
11,191,0,1,1,1,10,1170,983,SU,1
11,192,0,0,0,1,10,1180,666,SU,1
11,193,0,1,1,1,10,1190,516,SU,1
11,194,0,0,0,1,10,1200,616,SU,1
11,195,0,0,1,0,0,1200,716,SU,0
11,196,0,1,1,1,10,1210,600,SU,1
11,197,0,1,1,1,10,1220,516,SU,1
11,198,0,0,1,0,0,1220,583,SU,0
11,199,0,0,0,1,10,1230,683,SU,1
11,200,0,1,0,0,0,1230,550,SU,0
12,1,1,1,1,1,10,10,13700,SU,1
12,2,1,1,0,0,0,10,9250,SU,0
12,3,1,0,1,0,0,10,13250,SU,0
12,4,1,0,0,1,10,20,23516,SU,1
12,5,1,1,1,1,10,30,9283,SU,1
12,6,1,1,0,0,0,30,5116,SU,0
12,7,1,1,0,0,0,30,7450,SU,0
12,8,1,1,0,0,0,30,4450,SU,0
12,9,1,1,1,1,10,40,1666,SU,1
12,10,1,1,1,1,10,50,1383,SU,1
12,11,1,1,1,1,10,60,3833,SU,1
12,12,1,0,1,0,0,60,1550,SU,0
12,13,1,0,0,1,10,70,1916,SU,1
12,14,1,0,0,1,10,80,1400,SU,1
12,15,1,1,0,0,0,80,633,SU,0
12,16,1,0,1,0,0,80,3283,SU,0
12,17,1,1,0,0,0,80,3250,SU,0
12,18,1,0,0,1,10,90,6816,SU,1
12,19,1,0,0,1,10,100,2383,SU,1
12,20,1,0,0,1,10,110,1850,SU,1
12,21,1,0,0,1,10,120,1250,SU,1
12,22,1,1,0,0,0,120,3450,SU,0
12,23,1,1,1,1,10,130,5300,SU,1
12,24,1,1,1,1,10,140,1966,SU,1
12,25,1,0,1,0,0,140,1500,SU,0
12,26,1,0,0,1,10,150,2416,SU,1
12,27,1,1,0,0,0,150,5716,SU,0
12,28,1,0,1,0,0,150,2050,SU,0
12,29,1,0,0,1,10,160,1833,SU,1
12,30,1,1,0,0,0,160,4833,SU,0
12,31,1,0,0,1,10,170,3533,SU,1
12,32,1,1,1,1,10,180,3183,SU,1
12,33,1,0,0,1,10,190,1750,SU,1
12,34,1,1,0,0,0,190,4033,SU,0
12,35,1,0,0,1,10,200,2950,SU,1
12,36,1,1,0,0,0,200,800,SU,0
12,37,1,1,0,0,0,200,3683,SU,0
12,38,1,1,0,0,0,200,4566,SU,0
12,39,1,1,0,0,0,200,4850,SU,0
12,40,1,1,1,1,10,210,7350,SU,1
12,41,1,1,1,1,10,220,1366,SU,1
12,42,1,0,1,0,0,220,900,SU,0
12,43,1,1,0,0,0,220,2016,SU,0
12,44,1,0,0,1,10,230,1350,SU,1
12,45,1,1,0,0,0,230,2650,SU,0
12,46,1,0,0,1,10,240,3283,SU,1
12,47,1,0,0,1,10,250,4366,SU,1
12,48,1,0,0,1,10,260,1916,SU,1
12,49,1,0,0,1,10,270,666,SU,1
12,50,1,1,0,0,0,270,1183,SU,0
12,51,1,1,0,0,0,270,3216,SU,0
12,52,1,1,0,0,0,270,1566,SU,0
12,53,1,1,0,0,0,270,750,SU,0
12,54,1,0,1,0,0,270,10816,SU,0
12,55,1,0,0,1,10,280,3800,SU,1
12,56,1,0,1,0,0,280,2216,SU,0
12,57,1,1,0,0,0,280,1583,SU,0
12,58,1,0,0,1,10,290,1800,SU,1
12,59,1,0,0,1,10,300,1466,SU,1
12,60,1,0,0,1,10,310,1250,SU,1
12,61,1,0,0,1,10,320,766,SU,1
12,62,1,0,0,1,10,330,1133,SU,1
12,63,1,1,0,0,0,330,716,SU,0
12,64,1,1,1,1,10,340,1716,SU,1
12,65,1,1,1,1,10,350,1466,SU,1
12,66,1,0,1,0,0,350,816,SU,0
12,67,1,0,0,1,10,360,1750,SU,1
12,68,1,1,0,0,0,360,1716,SU,0
12,69,1,0,0,1,10,370,1500,SU,1
12,70,1,0,0,1,10,380,2150,SU,1
12,71,1,0,0,1,10,390,2766,SU,1
12,72,1,1,0,0,0,390,1600,SU,0
12,73,1,0,1,0,0,390,3400,SU,0
12,74,1,1,0,0,0,390,3300,SU,0
12,75,1,1,0,0,0,390,2183,SU,0
12,76,1,1,0,0,0,390,7433,SU,0
12,77,1,0,1,0,0,390,2000,SU,0
12,78,1,0,1,0,0,390,1316,SU,0
12,79,1,1,0,0,0,390,1083,SU,0
12,80,1,0,0,1,10,400,2933,SU,1
12,81,1,0,0,1,10,410,1300,SU,1
12,82,1,0,0,1,10,420,816,SU,1
12,83,1,1,0,0,0,420,1200,SU,0
12,84,1,0,0,1,10,430,1350,SU,1
12,85,1,0,0,1,10,440,983,SU,1
12,86,1,1,0,0,0,440,1050,SU,0
12,87,1,1,1,1,10,450,2650,SU,1
12,88,1,1,1,1,10,460,1300,SU,1
12,89,1,1,1,1,10,470,11766,SU,1
12,90,1,1,1,1,10,480,1066,SU,1
12,91,1,1,1,1,10,490,933,SU,1
12,92,1,0,1,0,0,490,566,SU,0
12,93,1,0,0,1,10,500,666,SU,1
12,94,1,0,0,1,10,510,600,SU,1
12,95,1,0,0,1,10,520,650,SU,1
12,96,1,1,0,0,0,520,800,SU,0
12,97,1,0,1,0,0,520,850,SU,0
12,98,1,1,1,1,10,530,833,SU,1
12,99,1,0,1,0,0,530,766,SU,0
12,100,1,1,0,0,0,530,683,SU,0
12,101,0,1,1,1,10,540,2950,SU,1
12,102,0,0,1,0,0,540,900,SU,0
12,103,0,0,0,1,10,550,1400,SU,1
12,104,0,1,0,0,0,550,1283,SU,0
12,105,0,1,1,1,10,560,1233,SU,1
12,106,0,0,1,0,0,560,1033,SU,0
12,107,0,0,0,1,10,570,1933,SU,1
12,108,0,1,0,0,0,570,1533,SU,0
12,109,0,1,1,1,10,580,3650,SU,1
12,110,0,0,1,0,0,580,5300,SU,0
12,111,0,1,0,0,0,580,800,SU,0
12,112,0,0,0,1,10,590,1050,SU,1
12,113,0,1,0,0,0,590,833,SU,0
12,114,0,0,1,0,0,590,1250,SU,0
12,115,0,1,0,0,0,590,1250,SU,0
12,116,0,0,0,1,10,600,3133,SU,1
12,117,0,0,0,1,10,610,716,SU,1
12,118,0,1,0,0,0,610,550,SU,0
12,119,0,1,1,1,10,620,1216,SU,1
12,120,0,0,1,0,0,620,1850,SU,0
12,121,0,1,1,1,10,630,3266,SU,1
12,122,0,0,1,0,0,630,1516,SU,0
12,123,0,1,0,0,0,630,3800,SU,0
12,124,0,0,1,0,0,630,3550,SU,0
12,125,0,1,1,1,10,640,2466,SU,1
12,126,0,1,1,1,10,650,1216,SU,1
12,127,0,0,1,0,0,650,1083,SU,0
12,128,0,1,0,0,0,650,1466,SU,0
12,129,0,1,0,0,0,650,1900,SU,0
12,130,0,0,1,0,0,650,1567,SU,0
12,131,0,0,0,1,10,660,2533,SU,1
12,132,0,0,0,1,10,670,800,SU,1
12,133,0,1,0,0,0,670,666,SU,0
12,134,0,1,1,1,10,680,1216,SU,1
12,135,0,0,1,0,0,680,2750,SU,0
12,136,0,0,0,1,10,690,8350,SU,1
12,137,0,0,0,1,10,700,1466,SU,1
12,138,0,1,0,0,0,700,3466,SU,0
12,139,0,0,1,0,0,700,1600,SU,0
12,140,0,0,0,1,10,710,966,SU,1
12,141,0,1,0,0,0,710,683,SU,0
12,142,0,1,1,1,10,720,733,SU,1
12,143,0,0,1,0,0,720,600,SU,0
12,144,0,0,0,1,10,730,633,SU,1
12,145,0,0,0,1,10,740,700,SU,1
12,146,0,0,0,1,10,750,766,SU,1
12,147,0,1,0,0,0,750,616,SU,0
12,148,0,1,1,1,10,760,583,SU,1
12,149,0,1,1,1,10,770,550,SU,1
12,150,0,1,1,1,10,780,816,SU,1
12,151,0,1,1,1,10,790,617,SU,1
12,152,0,0,1,0,0,790,633,SU,0
12,153,0,0,0,1,10,800,566,SU,1
12,154,0,0,0,1,10,810,766,SU,1
12,155,0,1,0,0,0,810,766,SU,0
12,156,0,0,1,0,0,810,533,SU,0
12,157,0,0,0,1,10,820,583,SU,1
12,158,0,0,0,1,10,830,666,SU,1
12,159,0,0,0,1,10,840,566,SU,1
12,160,0,1,0,0,0,840,733,SU,0
12,161,0,1,1,1,10,850,700,SU,1
12,162,0,0,1,0,0,850,600,SU,0
12,163,0,1,0,0,0,850,550,SU,0
12,164,0,0,1,0,0,850,666,SU,0
12,165,0,0,0,1,10,860,566,SU,1
12,166,0,0,0,1,10,870,533,SU,1
12,167,0,1,0,0,0,870,716,SU,0
12,168,0,1,1,1,10,880,816,SU,1
12,169,0,1,1,1,10,890,650,SU,1
12,170,0,0,1,0,0,890,700,SU,0
12,171,0,1,0,0,0,890,716,SU,0
12,172,0,0,1,0,0,890,633,SU,0
12,173,0,1,0,0,0,890,600,SU,0
12,174,0,0,1,0,0,890,583,SU,0
12,175,0,1,0,0,0,890,650,SU,0
12,176,0,0,0,1,10,900,3316,SU,1
12,177,0,0,0,1,10,910,683,SU,1
12,178,0,1,0,0,0,910,750,SU,0
12,179,0,1,1,1,10,920,650,SU,1
12,180,0,1,1,1,10,930,833,SU,1
12,181,0,0,1,0,0,930,666,SU,0
12,182,0,0,0,1,10,940,650,SU,1
12,183,0,0,0,1,10,950,666,SU,1
12,184,0,0,0,1,10,960,616,SU,1
12,185,0,0,0,1,10,970,633,SU,1
12,186,0,0,0,1,10,980,633,SU,1
12,187,0,0,0,1,10,990,1216,SU,1
12,188,0,1,0,0,0,990,683,SU,0
12,189,0,1,1,1,10,1000,766,SU,1
12,190,0,1,1,1,10,1010,1933,SU,1
12,191,0,1,1,1,10,1020,1016,SU,1
12,192,0,1,1,1,10,1030,1566,SU,1
12,193,0,1,1,1,10,1040,533,SU,1
12,194,0,1,1,1,10,1050,500,SU,1
12,195,0,0,1,0,0,1050,683,SU,0
12,196,0,1,0,0,0,1050,400,SU,0
12,197,0,0,0,1,10,1060,600,SU,1
12,198,0,1,0,0,0,1060,666,SU,0
12,199,0,1,1,1,10,1070,566,SU,1
12,200,0,1,1,1,10,1080,666,SU,1
13,1,1,0,1,0,0,0,1283,SU,0
13,2,1,0,0,1,10,10,1050,SU,1
13,3,1,0,0,1,10,20,733,SU,1
13,4,1,1,0,0,0,20,700,SU,0
13,5,1,0,0,1,10,30,750,SU,1
13,6,1,1,0,0,0,30,583,SU,0
13,7,1,0,0,1,10,40,516,SU,1
13,8,1,1,0,0,0,40,783,SU,0
13,9,1,0,0,1,10,50,833,SU,1
13,10,1,1,0,0,0,50,1700,SU,0
13,11,1,1,0,0,0,50,783,SU,0
13,12,1,0,0,1,10,60,550,SU,1
13,13,1,0,0,1,10,70,1116,SU,1
13,14,1,1,1,1,10,80,966,SU,1
13,15,1,0,0,1,10,90,816,SU,1
13,16,1,1,1,1,10,100,1033,SU,1
13,17,1,1,0,0,0,100,1050,SU,0
13,18,1,1,0,0,0,100,600,SU,0
13,19,1,1,1,1,10,110,1116,SU,1
13,20,1,1,1,1,10,120,550,SU,1
13,21,1,0,1,0,0,120,817,SU,0
13,22,1,1,0,0,0,120,650,SU,0
13,23,1,1,0,0,0,120,933,SU,0
13,24,1,1,0,0,0,120,733,SU,0
13,25,1,1,1,1,10,130,800,SU,1
13,26,1,0,1,0,0,130,883,SU,0
13,27,1,1,0,0,0,130,850,SU,0
13,28,1,1,1,1,10,140,983,SU,1
13,29,1,0,1,0,0,140,800,SU,0
13,30,1,1,1,1,10,150,800,SU,1
13,31,1,1,0,0,0,150,700,SU,0
13,32,1,1,0,0,0,150,1150,SU,0
13,33,1,1,1,1,10,160,1166,SU,1
13,34,1,0,1,0,0,160,566,SU,0
13,35,1,1,1,1,10,170,1300,SU,1
13,36,1,1,0,0,0,170,916,SU,0
13,37,1,0,1,0,0,170,2033,SU,0
13,38,1,0,1,0,0,170,950,SU,0
13,39,1,1,0,0,0,170,1066,SU,0
13,40,1,1,0,0,0,170,850,SU,0
13,41,1,0,1,0,0,170,650,SU,0
13,42,1,0,1,0,0,170,1816,SU,0
13,43,1,1,1,1,10,180,2133,SU,1
13,44,1,0,0,1,10,190,666,SU,1
13,45,1,0,0,1,10,200,2133,SU,1
13,46,1,0,0,1,10,210,2016,SU,1
13,47,1,0,0,1,10,220,1083,SU,1
13,48,1,1,0,0,0,220,900,SU,0
13,49,1,1,0,0,0,220,916,SU,0
13,50,1,0,1,0,0,220,1000,SU,0
13,51,1,0,1,0,0,220,1266,SU,0
13,52,1,0,0,1,10,230,550,SU,1
13,53,1,0,0,1,10,240,600,SU,1
13,54,1,0,0,1,10,250,716,SU,1
13,55,1,0,0,1,10,260,566,SU,1
13,56,1,0,0,1,10,270,1183,SU,1
13,57,1,0,0,1,10,280,583,SU,1
13,58,1,1,0,0,0,280,1450,SU,0
13,59,1,1,1,1,10,290,916,SU,1
13,60,1,1,1,1,10,300,1416,SU,1
13,61,1,1,1,1,10,310,1100,SU,1
13,62,1,1,0,0,0,310,616,SU,0
13,63,1,1,1,1,10,320,716,SU,1
13,64,1,0,1,0,0,320,483,SU,0
13,65,1,0,1,0,0,320,950,SU,0
13,66,1,0,0,1,10,330,500,SU,1
13,67,1,0,0,1,10,340,466,SU,1
13,68,1,0,0,1,10,350,533,SU,1
13,69,1,1,0,0,0,350,600,SU,0
13,70,1,0,0,1,10,360,783,SU,1
13,71,1,0,1,0,0,360,950,SU,0
13,72,1,1,1,1,10,370,1683,SU,1
13,73,1,1,0,0,0,370,666,SU,0
13,74,1,0,1,0,0,370,683,SU,0
13,75,1,0,1,0,0,370,3033,SU,0
13,76,1,1,0,0,0,370,550,SU,0
13,77,1,0,0,1,10,380,566,SU,1
13,78,1,1,0,0,0,380,666,SU,0
13,79,1,0,1,0,0,380,833,SU,0
13,80,1,0,0,1,10,390,983,SU,1
13,81,1,1,1,1,10,400,800,SU,1
13,82,1,0,1,0,0,400,816,SU,0
13,83,1,1,1,1,10,410,933,SU,1
13,84,1,0,1,0,0,410,816,SU,0
13,85,1,1,0,0,0,410,1116,SU,0
13,86,1,1,1,1,10,420,1183,SU,1
13,87,1,1,1,1,10,430,816,SU,1
13,88,1,0,1,0,0,430,616,SU,0
13,89,1,0,1,0,0,430,1033,SU,0
13,90,1,0,0,1,10,440,1266,SU,1
13,91,1,1,1,1,10,450,1083,SU,1
13,92,1,0,1,0,0,450,650,SU,0
13,93,1,1,0,0,0,450,733,SU,0
13,94,1,1,1,1,10,460,933,SU,1
13,95,1,1,0,0,0,460,783,SU,0
13,96,1,1,0,0,0,460,1200,SU,0
13,97,1,0,1,0,0,460,750,SU,0
13,98,1,0,0,1,10,470,883,SU,1
13,99,1,1,0,0,0,470,2683,SU,0
13,100,1,0,0,1,10,480,1200,SU,1
13,101,0,1,0,0,0,480,783,SU,0
13,102,0,1,0,0,0,480,583,SU,0
13,103,0,0,1,0,0,480,733,SU,0
13,104,0,1,0,0,0,480,783,SU,0
13,105,0,1,1,1,10,490,966,SU,1
13,106,0,0,1,0,0,490,566,SU,0
13,107,0,1,0,0,0,490,950,SU,0
13,108,0,0,1,0,0,490,983,SU,0
13,109,0,0,0,1,10,500,650,SU,1
13,110,0,1,0,0,0,500,550,SU,0
13,111,0,1,0,0,0,500,700,SU,0
13,112,0,0,1,0,0,500,650,SU,0
13,113,0,0,1,0,0,500,1000,SU,0
13,114,0,1,0,0,0,500,600,SU,0
13,115,0,1,0,0,0,500,1216,SU,0
13,116,0,0,0,1,10,510,1016,SU,1
13,117,0,0,1,0,0,510,666,SU,0
13,118,0,0,0,1,10,520,600,SU,1
13,119,0,1,0,0,0,520,566,SU,0
13,120,0,0,1,0,0,520,683,SU,0
13,121,0,1,1,1,10,530,800,SU,1
13,122,0,1,0,0,0,530,666,SU,0
13,123,0,0,1,0,0,530,1200,SU,0
13,124,0,0,0,1,10,540,833,SU,1
13,125,0,0,0,1,10,550,583,SU,1
13,126,0,1,0,0,0,550,566,SU,0
13,127,0,0,1,0,0,550,666,SU,0
13,128,0,1,0,0,0,550,650,SU,0
13,129,0,0,1,0,0,550,883,SU,0
13,130,0,1,0,0,0,550,2133,SU,0
13,131,0,0,1,0,0,550,983,SU,0
13,132,0,0,0,1,10,560,1366,SU,1
13,133,0,0,0,1,10,570,533,SU,1
13,134,0,1,1,1,10,580,816,SU,1
13,135,0,1,0,0,0,580,750,SU,0
13,136,0,1,0,0,0,580,566,SU,0
13,137,0,1,0,0,0,580,683,SU,0
13,138,0,1,1,1,10,590,650,SU,1
13,139,0,1,1,1,10,600,550,SU,1
13,140,0,0,1,0,0,600,666,SU,0
13,141,0,0,0,1,10,610,566,SU,1
13,142,0,0,0,1,10,620,500,SU,1
13,143,0,1,0,0,0,620,550,SU,0
13,144,0,1,0,0,0,620,1050,SU,0
13,145,0,1,1,1,10,630,1100,SU,1
13,146,0,0,1,0,0,630,666,SU,0
13,147,0,0,0,1,10,640,866,SU,1
13,148,0,1,1,1,10,650,650,SU,1
13,149,0,0,0,1,10,660,900,SU,1
13,150,0,0,0,1,10,670,1066,SU,1
13,151,0,1,1,1,10,680,1066,SU,1
13,152,0,1,1,1,10,690,2650,SU,1
13,153,0,0,0,1,10,700,1200,SU,1
13,154,0,1,1,1,10,710,1050,SU,1
13,155,0,0,0,1,10,720,666,SU,1
13,156,0,1,0,0,0,720,983,SU,0
13,157,0,0,0,1,10,730,733,SU,1
13,158,0,0,0,1,10,740,633,SU,1
13,159,0,1,0,0,0,740,533,SU,0
13,160,0,1,0,0,0,740,1033,SU,0
13,161,0,1,0,0,0,740,883,SU,0
13,162,0,1,1,1,10,750,916,SU,1
13,163,0,1,1,1,10,760,533,SU,1
13,164,0,0,1,0,0,760,716,SU,0
13,165,0,0,1,0,0,760,800,SU,0
13,166,0,0,0,1,10,770,566,SU,1
13,167,0,0,0,1,10,780,766,SU,1
13,168,0,1,0,0,0,780,483,SU,0
13,169,0,0,1,0,0,780,650,SU,0
13,170,0,0,0,1,10,790,650,SU,1
13,171,0,0,0,1,10,800,600,SU,1
13,172,0,1,0,0,0,800,550,SU,0
13,173,0,0,0,1,10,810,1300,SU,1
13,174,0,1,1,1,10,820,750,SU,1
13,175,0,1,1,1,10,830,500,SU,1
13,176,0,1,0,0,0,830,450,SU,0
13,177,0,0,1,0,0,830,633,SU,0
13,178,0,1,0,0,0,830,633,SU,0
13,179,0,0,1,0,0,830,533,SU,0
13,180,0,1,0,0,0,830,950,SU,0
13,181,0,0,1,0,0,830,800,SU,0
13,182,0,0,0,1,10,840,933,SU,1
13,183,0,1,0,0,0,840,533,SU,0
13,184,0,1,0,0,0,840,1000,SU,0
13,185,0,1,1,1,10,850,616,SU,1
13,186,0,0,1,0,0,850,616,SU,0
13,187,0,1,1,1,10,860,600,SU,1
13,188,0,1,0,0,0,860,550,SU,0
13,189,0,1,1,1,10,870,966,SU,1
13,190,0,1,1,1,10,880,666,SU,1
13,191,0,1,0,0,0,880,766,SU,0
13,192,0,0,0,1,10,890,783,SU,1
13,193,0,0,1,0,0,890,1016,SU,0
13,194,0,0,0,1,10,900,683,SU,1
13,195,0,0,0,1,10,910,750,SU,1
13,196,0,0,0,1,10,920,483,SU,1
13,197,0,0,0,1,10,930,533,SU,1
13,198,0,1,0,0,0,930,783,SU,0
13,199,0,0,1,0,0,930,550,SU,0
13,200,0,0,0,1,10,940,1266,SU,1
14,1,1,0,0,1,10,10,1485,SU,1
14,2,1,0,0,1,10,20,1633,SU,1
14,3,1,1,0,0,0,20,1383,SU,0
14,4,1,0,0,1,10,30,699,SU,1
14,5,1,1,0,0,0,30,614,SU,0
14,6,1,0,1,0,0,30,1802,SU,0
14,7,1,1,1,1,10,40,1916,SU,1
14,8,1,1,0,0,0,40,1233,SU,0
14,9,1,0,0,1,10,50,2133,SU,1
14,10,1,0,0,1,10,60,850,SU,1
14,11,1,1,0,0,0,60,1866,SU,0
14,12,1,0,0,1,10,70,700,SU,1
14,13,1,0,1,0,0,70,2067,SU,0
14,14,1,1,1,1,10,80,800,SU,1
14,15,1,0,0,1,10,90,1133,SU,1
14,16,1,0,0,1,10,100,1333,SU,1
14,17,1,0,0,1,10,110,1900,SU,1
14,18,1,1,1,1,10,120,1517,SU,1
14,19,1,0,0,1,10,130,1366,SU,1
14,20,1,0,1,0,0,130,1450,SU,0
14,21,1,1,1,1,10,140,583,SU,1
14,22,1,1,1,1,10,150,1033,SU,1
14,23,1,1,1,1,10,160,533,SU,1
14,24,1,0,0,1,10,170,783,SU,1
14,25,1,0,0,1,10,180,850,SU,1
14,26,1,0,1,0,0,180,717,SU,0
14,27,1,1,0,0,0,180,800,SU,0
14,28,1,1,0,0,0,180,683,SU,0
14,29,1,1,1,1,10,190,916,SU,1
14,30,1,1,0,0,0,190,1300,SU,0
14,31,1,1,1,1,10,200,1366,SU,1
14,32,1,0,1,0,0,200,2550,SU,0
14,33,1,0,0,1,10,210,816,SU,1
14,34,1,1,1,1,10,220,750,SU,1
14,35,1,0,1,0,0,220,866,SU,0
14,36,1,0,0,1,10,230,950,SU,1
14,37,1,0,0,1,10,240,783,SU,1
14,38,1,0,1,0,0,240,2516,SU,0
14,39,1,1,1,1,10,250,983,SU,1
14,40,1,0,0,1,10,260,666,SU,1
14,41,1,1,1,1,10,270,633,SU,1
14,42,1,0,0,1,10,280,483,SU,1
14,43,1,0,1,0,0,280,633,SU,0
14,44,1,0,1,0,0,280,2666,SU,0
14,45,1,0,0,1,10,290,666,SU,1
14,46,1,0,0,1,10,300,1333,SU,1
14,47,1,0,0,1,10,310,1183,SU,1
14,48,1,0,0,1,10,320,850,SU,1
14,49,1,1,0,0,0,320,783,SU,0
14,50,1,1,0,0,0,320,683,SU,0
14,51,1,1,0,0,0,320,916,SU,0
14,52,1,1,0,0,0,320,716,SU,0
14,53,1,0,0,1,10,330,466,SU,1
14,54,1,1,0,0,0,330,633,SU,0
14,55,1,1,0,0,0,330,483,SU,0
14,56,1,1,1,1,10,340,1100,SU,1
14,57,1,1,1,1,10,350,1016,SU,1
14,58,1,0,1,0,0,350,833,SU,0
14,59,1,0,0,1,10,360,616,SU,1
14,60,1,1,1,1,10,370,733,SU,1
14,61,1,0,1,0,0,370,1750,SU,0
14,62,1,1,1,1,10,380,733,SU,1
14,63,1,0,0,1,10,390,1016,SU,1
14,64,1,0,0,1,10,400,850,SU,1
14,65,1,0,1,0,0,400,833,SU,0
14,66,1,1,1,1,10,410,650,SU,1
14,67,1,0,1,0,0,410,1633,SU,0
14,68,1,1,0,0,0,410,733,SU,0
14,69,1,1,1,1,10,420,1300,SU,1
14,70,1,0,0,1,10,430,766,SU,1
14,71,1,1,1,1,10,440,883,SU,1
14,72,1,0,0,1,10,450,3666,SU,1
14,73,1,0,0,1,10,460,1633,SU,1
14,74,1,0,1,0,0,460,866,SU,0
14,75,1,1,1,1,10,470,1033,SU,1
14,76,1,0,1,0,0,470,1166,SU,0
14,77,1,1,1,1,10,480,583,SU,1
14,78,1,1,1,1,10,490,800,SU,1
14,79,1,0,0,1,10,500,1833,SU,1
14,80,1,0,0,1,10,510,600,SU,1
14,81,1,1,1,1,10,520,633,SU,1
14,82,1,0,0,1,10,530,1383,SU,1
14,83,1,1,1,1,10,540,966,SU,1
14,84,1,1,1,1,10,550,666,SU,1
14,85,1,0,1,0,0,550,683,SU,0
14,86,1,1,1,1,10,560,1283,SU,1
14,87,1,0,1,0,0,560,1083,SU,0
14,88,1,1,1,1,10,570,750,SU,1
14,89,1,0,1,0,0,570,883,SU,0
14,90,1,1,1,1,10,580,3933,SU,1
14,91,1,1,1,1,10,590,1100,SU,1
14,92,1,1,1,1,10,600,2450,SU,1
14,93,1,1,1,1,10,610,766,SU,1
14,94,1,1,1,1,10,620,833,SU,1
14,95,1,1,1,1,10,630,750,SU,1
14,96,1,1,0,0,0,630,866,SU,0
14,97,1,1,1,1,10,640,1333,SU,1
14,98,1,0,0,1,10,650,833,SU,1
14,99,1,1,1,1,10,660,633,SU,1
14,100,1,1,1,1,10,670,633,SU,1
14,101,0,0,1,0,0,670,733,SU,0
14,102,0,0,0,1,10,680,4566,SU,1
14,103,0,0,0,1,10,690,783,SU,1
14,104,0,1,1,1,10,700,3166,SU,1
14,105,0,0,0,1,10,710,616,SU,1
14,106,0,1,1,1,10,720,583,SU,1
14,107,0,1,1,1,10,730,1183,SU,1
14,108,0,0,0,1,10,740,683,SU,1
14,109,0,0,0,1,10,750,850,SU,1
14,110,0,1,1,1,10,760,650,SU,1
14,111,0,0,0,1,10,770,850,SU,1
14,112,0,1,1,1,10,780,966,SU,1
