"","SubNo","TrialNo","Mapping","State","Resp","Acc","Reward","Balance","ReactionTime","UncerCond","RewardedOrNot","RewardProp_WTA","RewardProp_PWRL","RewardProp_BISAW","RewardSucc_WTA","RewardSucc_PWRL","RewardSucc_BISAW","RewardFail_WTA","RewardFail_PWRL","RewardFail_BISAW"
"2980",15,180,1,1,1,1,10,1140,1300,"SU",1,0.66,0.65,0.75,66,65,75,34,35,25
"2981",15,181,1,0,1,0,0,1140,1150,"SU",0,0.65,0.6,0.59,65,60,59,35,40,41
"2982",15,182,1,1,1,1,10,1150,1750,"SU",1,0.56,0.64,0.7,56,64,70,44,36,30
"2983",15,183,1,1,1,1,10,1160,1683,"SU",1,0.66,0.65,0.76,66,65,76,34,35,24
"2984",15,184,1,1,1,1,10,1170,1300,"SU",1,0.69,0.69,0.68,69,69,68,31,31,32
"2985",15,185,1,0,1,0,0,1170,1416,"SU",0,0.6,0.71,0.58,60,71,58,40,29,42
"2986",15,186,1,0,0,1,10,1180,1300,"SU",1,0.68,0.64,0.7,68,64,70,32,36,30
"2987",15,187,1,0,0,1,10,1190,1516,"SU",1,0.68,0.74,0.6,68,74,60,32,26,40
"2988",15,188,1,1,1,1,10,1200,1216,"SU",1,0.56,0.67,0.62,56,67,62,44,33,38
"2989",15,189,1,1,1,1,10,1210,2333,"SU",1,0.68,0.65,0.71,68,65,71,32,35,29
"2990",15,190,1,0,1,0,0,1210,1400,"SU",0,0.58,0.63,0.66,58,63,66,42,37,34
"2991",15,191,1,1,1,1,10,1220,2316,"SU",1,0.65,0.69,0.7,65,69,70,35,31,30
"2992",15,192,1,0,1,0,0,1220,1916,"SU",0,0.58,0.62,0.64,58,62,64,42,38,36
"2993",15,193,1,1,1,1,10,1230,1350,"SU",1,0.64,0.67,0.62,64,67,62,36,33,38
"2994",15,194,1,1,1,1,10,1240,1466,"SU",1,0.68,0.65,0.68,68,65,68,32,35,32
"2995",15,195,1,0,0,1,10,1250,1650,"SU",1,0.47,0.64,0.65,47,64,65,53,36,35
"2996",15,196,1,1,1,1,10,1260,883,"SU",1,0.74,0.74,0.71,74,74,71,26,26,29
"2997",15,197,1,1,1,1,10,1270,900,"SU",1,0.63,0.73,0.67,63,73,67,37,27,33
"2998",15,198,1,0,0,1,10,1280,983,"SU",1,0.54,0.7,0.67,54,70,67,46,30,33
"2999",15,199,1,0,0,1,10,1290,2150,"SU",1,0.61,0.67,0.66,61,67,66,39,33,34
"3000",15,200,1,1,1,1,10,1300,916,"SU",1,0.66,0.63,0.67,66,63,67,34,37,33
"3001",16,1,1,0,0,1,10,10,816,"SU",1,0.58,0.57,0.5,58,57,50,42,43,50
"3002",16,2,1,0,0,1,10,20,750,"SU",1,0.67,0.64,0.76,67,64,76,33,36,24
"3003",16,3,1,0,0,1,10,30,1000,"SU",1,0.73,0.7,0.87,73,70,87,27,30,13
"3004",16,4,1,0,0,1,10,40,716,"SU",1,0.79,0.8,0.94,79,80,94,21,20,6
"3005",16,5,1,0,0,1,10,50,933,"SU",1,0.84,0.81,0.97,84,81,97,16,19,3
"3006",16,6,1,1,1,1,10,60,1116,"SU",1,0.44,0.48,0.29,44,48,29,56,52,71
"3007",16,7,1,0,0,1,10,70,666,"SU",1,0.95,0.86,0.94,95,86,94,5,14,6
"3008",16,8,1,1,0,0,0,70,833,"SU",0,0.66,0.61,0.51,66,61,51,34,39,49
"3009",16,9,1,1,1,1,10,80,1000,"SU",1,0.7,0.72,0.67,70,72,67,30,28,33
"3010",16,10,1,0,0,1,10,90,666,"SU",1,0.79,0.89,0.9,79,89,90,21,11,10
"3011",16,11,1,0,1,0,0,90,883,"SU",0,0.92,0.8,0.95,92,80,95,8,20,5
"3012",16,12,1,0,0,1,10,100,1083,"SU",1,0.92,0.78,0.94,92,78,94,8,22,6
"3013",16,13,1,0,0,1,10,110,1216,"SU",1,0.92,0.86,0.98,92,86,98,8,14,2
"3014",16,14,1,1,1,1,10,120,933,"SU",1,0.74,0.81,0.78,74,81,78,26,19,22
"3015",16,15,1,1,1,1,10,130,1350,"SU",1,0.77,0.8,0.84,77,80,84,23,20,16
"3016",16,16,1,0,0,1,10,140,1066,"SU",1,0.93,0.86,0.92,93,86,92,7,14,8
"3017",16,17,1,0,0,1,10,150,1150,"SU",1,0.94,0.92,0.93,94,92,93,6,8,7
"3018",16,18,1,0,0,1,10,160,1033,"SU",1,0.87,0.86,0.94,87,86,94,13,14,6
"3019",16,19,1,1,1,1,10,170,1150,"SU",1,0.77,0.86,0.87,77,86,87,23,14,13
"3020",16,20,1,1,1,1,10,180,750,"SU",1,0.87,0.85,0.84,87,85,84,13,15,16
"3021",16,21,1,1,1,1,10,190,833,"SU",1,0.91,0.85,0.92,91,85,92,9,15,8
"3022",16,22,1,0,0,1,10,200,883,"SU",1,0.94,0.92,0.91,94,92,91,6,8,9
"3023",16,23,1,1,1,1,10,210,983,"SU",1,0.9,0.84,0.95,90,84,95,10,16,5
"3024",16,24,1,1,1,1,10,220,1050,"SU",1,0.88,0.88,0.91,88,88,91,12,12,9
"3025",16,25,1,1,1,1,10,230,1033,"SU",1,0.93,0.86,0.92,93,86,92,7,14,8
"3026",16,26,1,1,0,0,0,230,650,"SU",0,0.92,0.89,0.92,92,89,92,8,11,8
"3027",16,27,1,1,1,1,10,240,633,"SU",1,0.94,0.9,0.96,94,90,96,6,10,4
"3028",16,28,1,0,0,1,10,250,683,"SU",1,0.92,0.87,0.88,92,87,88,8,13,12
"3029",16,29,1,0,0,1,10,260,583,"SU",1,0.91,0.84,0.95,91,84,95,9,16,5
"3030",16,30,1,0,1,0,0,260,1516,"SU",0,0.85,0.82,0.89,85,82,89,15,18,11
"3031",16,31,1,0,0,1,10,270,600,"SU",1,0.96,0.86,0.92,96,86,92,4,14,8
"3032",16,32,1,1,1,1,10,280,816,"SU",1,0.91,0.92,0.89,91,92,89,9,8,11
"3033",16,33,1,0,0,1,10,290,3533,"SU",1,0.93,0.89,0.95,93,89,95,7,11,5
"3034",16,34,1,0,1,0,0,290,733,"SU",0,0.88,0.9,0.93,88,90,93,12,10,7
"3035",16,35,1,0,0,1,10,300,750,"SU",1,0.91,0.92,0.95,91,92,95,9,8,5
"3036",16,36,1,0,0,1,10,310,533,"SU",1,0.92,0.88,0.89,92,88,89,8,12,11
"3037",16,37,1,1,1,1,10,320,683,"SU",1,0.89,0.88,0.94,89,88,94,11,12,6
"3038",16,38,1,1,1,1,10,330,850,"SU",1,0.92,0.87,0.96,92,87,96,8,13,4
"3039",16,39,1,1,1,1,10,340,733,"SU",1,0.91,0.85,0.96,91,85,96,9,15,4
"3040",16,40,1,0,0,1,10,350,633,"SU",1,0.9,0.86,0.9,90,86,90,10,14,10
"3041",16,41,1,1,0,0,0,350,633,"SU",0,0.96,0.92,0.91,96,92,91,4,8,9
"3042",16,42,1,0,0,1,10,360,716,"SU",1,0.9,0.91,0.99,90,91,99,10,9,1
"3043",16,43,1,1,1,1,10,370,533,"SU",1,0.92,0.91,0.92,92,91,92,8,9,8
"3044",16,44,1,1,1,1,10,380,616,"SU",1,0.91,0.9,0.86,91,90,86,9,10,14
"3045",16,45,1,1,1,1,10,390,550,"SU",1,0.9,0.84,0.91,90,84,91,10,16,9
"3046",16,46,1,0,1,0,0,390,950,"SU",0,0.92,0.87,0.87,92,87,87,8,13,13
"3047",16,47,1,0,0,1,10,400,616,"SU",1,0.92,0.93,0.98,92,93,98,8,7,2
"3048",16,48,1,1,1,1,10,410,1600,"SU",1,0.88,0.86,0.93,88,86,93,12,14,7
"3049",16,49,1,0,0,1,10,420,3016,"SU",1,0.91,0.89,0.95,91,89,95,9,11,5
"3050",16,50,1,0,0,1,10,430,1017,"SU",1,0.93,0.94,0.95,93,94,95,7,6,5
"3051",16,51,1,0,0,1,10,440,733,"SU",1,0.99,0.87,0.93,99,87,93,1,13,7
"3052",16,52,1,0,0,1,10,450,1050,"SU",1,0.93,0.84,0.95,93,84,95,7,16,5
"3053",16,53,1,1,1,1,10,460,816,"SU",1,0.86,0.87,0.94,86,87,94,14,13,6
"3054",16,54,1,1,1,1,10,470,900,"SU",1,0.89,0.88,0.92,89,88,92,11,12,8
"3055",16,55,1,1,1,1,10,480,850,"SU",1,0.92,0.86,0.91,92,86,91,8,14,9
"3056",16,56,1,0,0,1,10,490,1050,"SU",1,0.92,0.87,0.92,92,87,92,8,13,8
"3057",16,57,1,0,0,1,10,500,1000,"SU",1,0.91,0.87,0.89,91,87,89,9,13,11
"3058",16,58,1,1,1,1,10,510,783,"SU",1,0.93,0.86,0.95,93,86,95,7,14,5
"3059",16,59,1,1,1,1,10,520,633,"SU",1,0.85,0.86,0.95,85,86,95,15,14,5
"3060",16,60,1,0,0,1,10,530,1466,"SU",1,0.87,0.88,0.96,87,88,96,13,12,4
"3061",16,61,1,1,1,1,10,540,583,"SU",1,0.94,0.96,0.85,94,96,85,6,4,15
"3062",16,62,1,1,1,1,10,550,800,"SU",1,0.98,0.88,0.94,98,88,94,2,12,6
"3063",16,63,1,1,1,1,10,560,700,"SU",1,0.98,0.92,0.93,98,92,93,2,8,7
"3064",16,64,1,0,0,1,10,570,683,"SU",1,0.89,0.84,0.91,89,84,91,11,16,9
"3065",16,65,1,1,1,1,10,580,766,"SU",1,0.9,0.91,0.97,90,91,97,10,9,3
"3066",16,66,1,1,1,1,10,590,766,"SU",1,0.89,0.91,0.9,89,91,90,11,9,10
"3067",16,67,1,0,0,1,10,600,1150,"SU",1,0.94,0.89,0.91,94,89,91,6,11,9
"3068",16,68,1,0,0,1,10,610,883,"SU",1,0.96,0.9,0.95,96,90,95,4,10,5
"3069",16,69,1,1,1,1,10,620,950,"SU",1,0.95,0.92,0.92,95,92,92,5,8,8
"3070",16,70,1,1,1,1,10,630,783,"SU",1,0.95,0.86,0.95,95,86,95,5,14,5
"3071",16,71,1,0,0,1,10,640,566,"SU",1,0.91,0.88,0.96,91,88,96,9,12,4
"3072",16,72,1,0,1,0,0,640,766,"SU",0,0.91,0.92,0.95,91,92,95,9,8,5
"3073",16,73,1,1,1,1,10,650,783,"SU",1,0.92,0.89,0.9,92,89,90,8,11,10
"3074",16,74,1,1,1,1,10,660,750,"SU",1,0.95,0.89,0.94,95,89,94,5,11,6
"3075",16,75,1,1,1,1,10,670,900,"SU",1,0.92,0.85,0.91,92,85,91,8,15,9
"3076",16,76,1,1,0,0,0,670,750,"SU",0,0.94,0.96,0.89,94,96,89,6,4,11
"3077",16,77,1,0,0,1,10,680,583,"SU",1,0.88,0.88,0.93,88,88,93,12,12,7
"3078",16,78,1,1,1,1,10,690,716,"SU",1,0.95,0.94,0.94,95,94,94,5,6,6
"3079",16,79,1,1,1,1,10,700,600,"SU",1,0.92,0.9,0.92,92,90,92,8,10,8
"3080",16,80,1,0,0,1,10,710,800,"SU",1,0.94,0.92,0.95,94,92,95,6,8,5
"3081",16,81,1,0,0,1,10,720,1250,"SU",1,0.88,0.84,0.91,88,84,91,12,16,9
"3082",16,82,1,1,1,1,10,730,833,"SU",1,0.88,0.84,0.94,88,84,94,12,16,6
"3083",16,83,1,1,1,1,10,740,966,"SU",1,0.93,0.88,0.89,93,88,89,7,12,11
"3084",16,84,1,1,1,1,10,750,666,"SU",1,0.92,0.87,0.86,92,87,86,8,13,14
"3085",16,85,1,0,0,1,10,760,700,"SU",1,0.92,0.85,0.93,92,85,93,8,15,7
"3086",16,86,1,0,0,1,10,770,533,"SU",1,0.88,0.93,0.92,88,93,92,12,7,8
"3087",16,87,1,0,0,1,10,780,1000,"SU",1,0.94,0.93,0.9,94,93,90,6,7,10
"3088",16,88,1,1,1,1,10,790,933,"SU",1,0.91,0.86,0.94,91,86,94,9,14,6
"3089",16,89,1,0,0,1,10,800,600,"SU",1,0.93,0.87,0.96,93,87,96,7,13,4
"3090",16,90,1,0,0,1,10,810,533,"SU",1,0.89,0.92,0.93,89,92,93,11,8,7
"3091",16,91,1,0,0,1,10,820,600,"SU",1,0.87,0.86,0.97,87,86,97,13,14,3
"3092",16,92,1,0,0,1,10,830,583,"SU",1,0.93,0.88,0.95,93,88,95,7,12,5
"3093",16,93,1,1,1,1,10,840,816,"SU",1,0.89,0.94,0.94,89,94,94,11,6,6
"3094",16,94,1,1,1,1,10,850,633,"SU",1,0.94,0.86,0.94,94,86,94,6,14,6
"3095",16,95,1,1,1,1,10,860,866,"SU",1,0.91,0.89,0.92,91,89,92,9,11,8
"3096",16,96,1,1,1,1,10,870,833,"SU",1,0.9,0.9,0.92,90,90,92,10,10,8
"3097",16,97,1,0,0,1,10,880,1033,"SU",1,0.97,0.91,0.9,97,91,90,3,9,10
"3098",16,98,1,0,0,1,10,890,533,"SU",1,0.91,0.88,0.92,91,88,92,9,12,8
"3099",16,99,1,1,0,0,0,890,1349,"SU",0,0.89,0.89,0.93,89,89,93,11,11,7
"3100",16,100,1,1,1,1,10,900,566,"SU",1,0.94,0.94,0.92,94,94,92,6,6,8
"3101",16,101,0,1,0,0,0,900,700,"SU",0,0.09,0.09,0.08,9,9,8,91,91,92
"3102",16,102,0,1,0,0,0,900,633,"SU",0,0.21,0.09,0.11,21,9,11,79,91,89
"3103",16,103,0,0,1,0,0,900,550,"SU",0,0.09,0.14,0.08,9,14,8,91,86,92
"3104",16,104,0,1,0,0,0,900,1100,"SU",0,0.38,0.1,0.14,38,10,14,62,90,86
"3105",16,105,0,1,0,0,0,900,900,"SU",0,0.46,0.23,0.13,46,23,13,54,77,87
"3106",16,106,0,0,1,0,0,900,2133,"SU",0,0.23,0.17,0.05,23,17,5,77,83,95
"3107",16,107,0,1,0,0,0,900,1050,"SU",0,0.53,0.31,0.25,53,31,25,47,69,75
"3108",16,108,0,0,0,1,10,910,983,"SU",1,0.44,0.12,0.09,44,12,9,56,88,91
"3109",16,109,0,1,1,1,10,920,950,"SU",1,0.74,0.41,0.26,74,41,26,26,59,74
"3110",16,110,0,1,0,0,0,920,3316,"SU",0,0.83,0.51,0.33,83,51,33,17,49,67
"3111",16,111,0,1,1,1,10,930,2700,"SU",1,0.76,0.57,0.3,76,57,30,24,43,70
"3112",16,112,0,0,0,1,10,940,883,"SU",1,0.55,0.13,0.13,55,13,13,45,87,87
"3113",16,113,0,0,0,1,10,950,1116,"SU",1,0.72,0.19,0.18,72,19,18,28,81,82
"3114",16,114,0,1,1,1,10,960,1000,"SU",1,0.84,0.68,0.37,84,68,37,16,32,63
"3115",16,115,0,1,1,1,10,970,5033,"SU",1,0.86,0.7,0.45,86,70,45,14,30,55
"3116",16,116,0,0,0,1,10,980,2733,"SU",1,0.77,0.54,0.29,77,54,29,23,46,71
"3117",16,117,0,0,0,1,10,990,966,"SU",1,0.83,0.63,0.24,83,63,24,17,37,76
"3118",16,118,0,0,1,0,0,990,800,"SU",0,0.86,0.73,0.34,86,73,34,14,27,66
"3119",16,119,0,0,0,1,10,1000,983,"SU",1,0.89,0.78,0.38,89,78,38,11,22,62
"3120",16,120,0,0,0,1,10,1010,566,"SU",1,0.88,0.73,0.42,88,73,42,12,27,58
"3121",16,121,0,0,0,1,10,1020,600,"SU",1,0.89,0.84,0.51,89,84,51,11,16,49
"3122",16,122,0,0,0,1,10,1030,550,"SU",1,0.89,0.85,0.53,89,85,53,11,15,47
"3123",16,123,0,1,0,0,0,1030,650,"SU",0,0.92,0.78,0.39,92,78,39,8,22,61
"3124",16,124,0,0,0,1,10,1040,1016,"SU",1,0.94,0.84,0.57,94,84,57,6,16,43
"3125",16,125,0,1,1,1,10,1050,733,"SU",1,0.89,0.77,0.36,89,77,36,11,23,64
"3126",16,126,0,0,0,1,10,1060,916,"SU",1,0.93,0.85,0.63,93,85,63,7,15,37
"3127",16,127,0,1,1,1,10,1070,1166,"SU",1,0.94,0.88,0.45,94,88,45,6,12,55
"3128",16,128,0,1,1,1,10,1080,2150,"SU",1,0.95,0.78,0.46,95,78,46,5,22,54
"3129",16,129,0,1,1,1,10,1090,1750,"SU",1,0.91,0.89,0.52,91,89,52,9,11,48
"3130",16,130,0,1,1,1,10,1100,1433,"SU",1,0.95,0.89,0.56,95,89,56,5,11,44
"3131",16,131,0,0,0,1,10,1110,1100,"SU",1,0.84,0.91,0.57,84,91,57,16,9,43
"3132",16,132,0,1,1,1,10,1120,1650,"SU",1,0.87,0.87,0.57,87,87,57,13,13,43
"3133",16,133,0,0,0,1,10,1130,783,"SU",1,0.86,0.86,0.61,86,86,61,14,14,39
"3134",16,134,0,1,0,0,0,1130,1600,"SU",0,0.9,0.87,0.64,90,87,64,10,13,36
"3135",16,135,0,0,0,1,10,1140,1133,"SU",1,0.88,0.86,0.58,88,86,58,12,14,42
"3136",16,136,0,0,0,1,10,1150,2233,"SU",1,0.93,0.88,0.66,93,88,66,7,12,34
"3137",16,137,0,0,0,1,10,1160,716,"SU",1,0.86,0.84,0.69,86,84,69,14,16,31
"3138",16,138,0,0,0,1,10,1170,666,"SU",1,0.95,0.87,0.7,95,87,70,5,13,30
"3139",16,139,0,1,1,1,10,1180,933,"SU",1,0.94,0.83,0.65,94,83,65,6,17,35
"3140",16,140,0,1,1,1,10,1190,1050,"SU",1,0.9,0.87,0.62,90,87,62,10,13,38
"3141",16,141,0,0,0,1,10,1200,850,"SU",1,0.92,0.81,0.72,92,81,72,8,19,28
"3142",16,142,0,1,1,1,10,1210,866,"SU",1,0.95,0.87,0.68,95,87,68,5,13,32
"3143",16,143,0,0,0,1,10,1220,1250,"SU",1,0.83,0.9,0.75,83,90,75,17,10,25
"3144",16,144,0,0,1,0,0,1220,1316,"SU",0,0.89,0.9,0.75,89,90,75,11,10,25
"3145",16,145,0,0,1,0,0,1220,983,"SU",0,0.92,0.9,0.79,92,90,79,8,10,21
"3146",16,146,0,0,0,1,10,1230,516,"SU",1,0.94,0.88,0.81,94,88,81,6,12,19
"3147",16,147,0,1,1,1,10,1240,1433,"SU",1,0.89,0.92,0.72,89,92,72,11,8,28
"3148",16,148,0,0,0,1,10,1250,850,"SU",1,0.89,0.9,0.82,89,90,82,11,10,18
"3149",16,149,0,1,1,1,10,1260,1133,"SU",1,0.91,0.85,0.67,91,85,67,9,15,33
"3150",16,150,0,0,0,1,10,1270,1016,"SU",1,0.95,0.86,0.82,95,86,82,5,14,18
"3151",16,151,0,0,0,1,10,1280,1166,"SU",1,0.94,0.84,0.85,94,84,85,6,16,15
"3152",16,152,0,0,0,1,10,1290,683,"SU",1,0.91,0.89,0.89,91,89,89,9,11,11
"3153",16,153,0,0,0,1,10,1300,600,"SU",1,0.93,0.82,0.87,93,82,87,7,18,13
"3154",16,154,0,1,1,1,10,1310,833,"SU",1,0.91,0.87,0.7,91,87,70,9,13,30
"3155",16,155,0,0,0,1,10,1320,800,"SU",1,0.95,0.89,0.9,95,89,90,5,11,10
"3156",16,156,0,0,0,1,10,1330,833,"SU",1,0.88,0.92,0.86,88,92,86,12,8,14
"3157",16,157,0,0,0,1,10,1340,816,"SU",1,0.9,0.81,0.92,90,81,92,10,19,8
"3158",16,158,0,0,0,1,10,1350,1216,"SU",1,0.95,0.89,0.93,95,89,93,5,11,7
"3159",16,159,0,1,1,1,10,1360,733,"SU",1,0.88,0.93,0.67,88,93,67,12,7,33
"3160",16,160,0,1,1,1,10,1370,1016,"SU",1,0.91,0.88,0.75,91,88,75,9,12,25
"3161",16,161,0,0,0,1,10,1380,833,"SU",1,0.85,0.87,0.94,85,87,94,15,13,6
"3162",16,162,0,0,1,0,0,1380,2283,"SU",0,0.91,0.79,0.9,91,79,90,9,21,10
"3163",16,163,0,0,1,0,0,1380,1083,"SU",0,0.89,0.84,0.92,89,84,92,11,16,8
"3164",16,164,0,1,1,1,10,1390,1400,"SU",1,0.9,0.86,0.77,90,86,77,10,14,23
"3165",16,165,0,1,1,1,10,1400,750,"SU",1,0.88,0.89,0.78,88,89,78,12,11,22
"3166",16,166,0,1,1,1,10,1410,700,"SU",1,0.92,0.89,0.77,92,89,77,8,11,23
"3167",16,167,0,0,1,0,0,1410,550,"SU",0,0.88,0.89,0.87,88,89,87,12,11,13
"3168",16,168,0,1,0,0,0,1410,633,"SU",0,0.91,0.9,0.83,91,90,83,9,10,17
"3169",16,169,0,1,0,0,0,1410,1250,"SU",0,0.94,0.89,0.85,94,89,85,6,11,15
"3170",16,170,0,1,1,1,10,1420,1333,"SU",1,0.94,0.83,0.89,94,83,89,6,17,11
"3171",16,171,0,1,1,1,10,1430,1000,"SU",1,0.89,0.9,0.87,89,90,87,11,10,13
"3172",16,172,0,1,1,1,10,1440,1166,"SU",1,0.98,0.91,0.84,98,91,84,2,9,16
"3173",16,173,0,1,1,1,10,1450,750,"SU",1,0.95,0.86,0.83,95,86,83,5,14,17
"3174",16,174,0,0,0,1,10,1460,916,"SU",1,0.9,0.89,0.85,90,89,85,10,11,15
"3175",16,175,0,0,0,1,10,1470,1516,"SU",1,0.92,0.89,0.83,92,89,83,8,11,17
"3176",16,176,0,0,0,1,10,1480,916,"SU",1,0.92,0.92,0.86,92,92,86,8,8,14
"3177",16,177,0,1,1,1,10,1490,833,"SU",1,0.93,0.82,0.91,93,82,91,7,18,9
"3178",16,178,0,1,1,1,10,1500,2666,"SU",1,0.87,0.9,0.88,87,90,88,13,10,12
"3179",16,179,0,0,0,1,10,1510,733,"SU",1,0.91,0.9,0.85,91,90,85,9,10,15
"3180",16,180,0,1,1,1,10,1520,700,"SU",1,0.94,0.88,0.88,94,88,88,6,12,12
"3181",16,181,0,0,0,1,10,1530,700,"SU",1,0.92,0.86,0.84,92,86,84,8,14,16
"3182",16,182,0,0,0,1,10,1540,616,"SU",1,0.95,0.91,0.88,95,91,88,5,9,12
"3183",16,183,0,0,0,1,10,1550,616,"SU",1,0.96,0.9,0.89,96,90,89,4,10,11
"3184",16,184,0,1,1,1,10,1560,833,"SU",1,0.9,0.84,0.92,90,84,92,10,16,8
"3185",16,185,0,1,1,1,10,1570,1116,"SU",1,0.96,0.89,0.84,96,89,84,4,11,16
"3186",16,186,0,1,1,1,10,1580,966,"SU",1,0.88,0.93,0.91,88,93,91,12,7,9
"3187",16,187,0,1,1,1,10,1590,783,"SU",1,0.94,0.92,0.9,94,92,90,6,8,10
"3188",16,188,0,1,1,1,10,1600,883,"SU",1,0.87,0.84,0.94,87,84,94,13,16,6
"3189",16,189,0,1,1,1,10,1610,650,"SU",1,0.91,0.89,0.93,91,89,93,9,11,7
"3190",16,190,0,0,1,0,0,1610,983,"SU",0,0.95,0.84,0.89,95,84,89,5,16,11
"3191",16,191,0,1,1,1,10,1620,966,"SU",1,0.92,0.92,0.97,92,92,97,8,8,3
"3192",16,192,0,0,0,1,10,1630,550,"SU",1,0.89,0.88,0.83,89,88,83,11,12,17
"3193",16,193,0,1,1,1,10,1640,600,"SU",1,0.96,0.83,0.94,96,83,94,4,17,6
"3194",16,194,0,0,1,0,0,1640,533,"SU",0,0.89,0.9,0.86,89,90,86,11,10,14
"3195",16,195,0,1,1,1,10,1650,550,"SU",1,0.92,0.84,0.91,92,84,91,8,16,9
"3196",16,196,0,1,1,1,10,1660,966,"SU",1,0.91,0.94,0.93,91,94,93,9,6,7
"3197",16,197,0,0,0,1,10,1670,900,"SU",1,0.85,0.85,0.86,85,85,86,15,15,14
"3198",16,198,0,1,1,1,10,1680,1300,"SU",1,0.93,0.91,0.95,93,91,95,7,9,5
"3199",16,199,0,1,1,1,10,1690,800,"SU",1,0.9,0.87,0.88,90,87,88,10,13,12
"3200",16,200,0,0,0,1,10,1700,616,"SU",1,0.88,0.87,0.88,88,87,88,12,13,12
"3201",17,1,1,0,0,1,10,10,10333,"SU",1,0.47,0.47,0.45,47,47,45,53,53,55
"3202",17,2,1,1,0,0,0,10,1916,"SU",0,0.5,0.59,0.51,50,59,51,50,41,49
"3203",17,3,1,1,0,0,0,10,733,"SU",0,0.51,0.56,0.62,51,56,62,49,44,38
"3204",17,4,1,0,0,1,10,20,2566,"SU",1,0.54,0.51,0.65,54,51,65,46,49,35
"3205",17,5,1,0,0,1,10,30,850,"SU",1,0.54,0.61,0.65,54,61,65,46,39,35
"3206",17,6,1,1,1,1,10,40,1216,"SU",1,0.55,0.71,0.67,55,71,67,45,29,33
"3207",17,7,1,0,0,1,10,50,1066,"SU",1,0.48,0.57,0.62,48,57,62,52,43,38
"3208",17,8,1,0,0,1,10,60,1283,"SU",1,0.66,0.62,0.79,66,62,79,34,38,21
"3209",17,9,1,0,0,1,10,70,1366,"SU",1,0.67,0.63,0.73,67,63,73,33,37,27
"3210",17,10,1,1,1,1,10,80,1316,"SU",1,0.64,0.71,0.77,64,71,77,36,29,23
"3211",17,11,1,0,1,0,0,80,1433,"SU",0,0.54,0.66,0.76,54,66,76,46,34,24
"3212",17,12,1,1,1,1,10,90,1783,"SU",1,0.48,0.7,0.7,48,70,70,52,30,30
"3213",17,13,1,1,1,1,10,100,1500,"SU",1,0.65,0.58,0.72,65,58,72,35,42,28
"3214",17,14,1,0,0,1,10,110,816,"SU",1,0.65,0.59,0.68,65,59,68,35,41,32
"3215",17,15,1,0,0,1,10,120,816,"SU",1,0.63,0.65,0.76,63,65,76,37,35,24
"3216",17,16,1,0,0,1,10,130,700,"SU",1,0.64,0.7,0.69,64,70,69,36,30,31
"3217",17,17,1,0,0,1,10,140,566,"SU",1,0.66,0.73,0.76,66,73,76,34,27,24
"3218",17,18,1,1,1,1,10,150,1350,"SU",1,0.64,0.74,0.76,64,74,76,36,26,24
"3219",17,19,1,0,0,1,10,160,1416,"SU",1,0.67,0.68,0.74,67,68,74,33,32,26
"3220",17,20,1,1,1,1,10,170,3400,"SU",1,0.69,0.74,0.78,69,74,78,31,26,22
"3221",17,21,1,0,0,1,10,180,2283,"SU",1,0.67,0.62,0.77,67,62,77,33,38,23
"3222",17,22,1,1,1,1,10,190,1283,"SU",1,0.64,0.68,0.78,64,68,78,36,32,22
"3223",17,23,1,1,1,1,10,200,1133,"SU",1,0.68,0.71,0.79,68,71,79,32,29,21
"3224",17,24,1,1,1,1,10,210,766,"SU",1,0.71,0.76,0.7,71,76,70,29,24,30
"3225",17,25,1,0,1,0,0,210,816,"SU",0,0.64,0.68,0.72,64,68,72,36,32,28
"3226",17,26,1,1,1,1,10,220,866,"SU",1,0.71,0.73,0.77,71,73,77,29,27,23
"3227",17,27,1,1,1,1,10,230,616,"SU",1,0.66,0.67,0.76,66,67,76,34,33,24
"3228",17,28,1,0,0,1,10,240,933,"SU",1,0.56,0.73,0.73,56,73,73,44,27,27
"3229",17,29,1,1,0,0,0,240,916,"SU",0,0.61,0.7,0.74,61,70,74,39,30,26
"3230",17,30,1,0,1,0,0,240,1116,"SU",0,0.71,0.7,0.72,71,70,72,29,30,28
"3231",17,31,1,0,0,1,10,250,1016,"SU",1,0.65,0.69,0.7,65,69,70,35,31,30
"3232",17,32,1,0,0,1,10,260,800,"SU",1,0.74,0.68,0.76,74,68,76,26,32,24
"3233",17,33,1,1,0,0,0,260,800,"SU",0,0.75,0.74,0.73,75,74,73,25,26,27
"3234",17,34,1,1,1,1,10,270,850,"SU",1,0.79,0.67,0.82,79,67,82,21,33,18
"3235",17,35,1,1,1,1,10,280,883,"SU",1,0.7,0.65,0.71,70,65,71,30,35,29
"3236",17,36,1,1,1,1,10,290,766,"SU",1,0.68,0.73,0.79,68,73,79,32,27,21
"3237",17,37,1,0,1,0,0,290,1950,"SU",0,0.68,0.76,0.75,68,76,75,32,24,25
"3238",17,38,1,0,0,1,10,300,900,"SU",1,0.73,0.59,0.76,73,59,76,27,41,24
"3239",17,39,1,1,0,0,0,300,4316,"SU",0,0.64,0.77,0.76,64,77,76,36,23,24
"3240",17,40,1,1,1,1,10,310,1466,"SU",1,0.75,0.59,0.75,75,59,75,25,41,25
"3241",17,41,1,1,1,1,10,320,1116,"SU",1,0.75,0.76,0.77,75,76,77,25,24,23
